Time,Open Interest (Contracts),Open Interest (Crypto),Open Interest (USD)
2024-08-03 01:00:00,3733488,37334.88,19895757.552
2024-08-03 02:00:00,3748020,37480.2,20063151.06
2024-08-03 03:00:00,3759436,37594.36,20191930.756
2024-08-03 04:00:00,3795807,37958.07,20550499.098
2024-08-03 05:00:00,3793665,37936.65,20516140.32
2024-08-03 06:00:00,3829797,38297.97,20765159.334
2024-08-03 07:00:00,3820162,38201.62,20796961.928
2024-08-03 08:00:00,3805296,38052.96,20605677.84
2024-08-03 09:00:00,3844890,38448.9,20731646.88
2024-08-03 10:00:00,3835914,38359.14,20698591.944
2024-08-03 11:00:00,3840849,38408.49,20755947.996
2024-08-03 12:00:00,3870006,38700.06,20932862.454
2024-08-03 13:00:00,3854139,38541.39,20893287.519
2024-08-03 14:00:00,3853522,38535.22,20901503.328
2024-08-03 15:00:00,3850175,38501.75,20883349.2
2024-08-03 16:00:00,3868265,38682.65,20559828.475
2024-08-03 17:00:00,3917084,39170.84,20827135.628
2024-08-03 18:00:00,3907099,39070.99,20621668.522
2024-08-03 19:00:00,3880668,38806.68,20466643.032
2024-08-03 20:00:00,3907630,39076.3,20464258.31
2024-08-03 21:00:00,3941214,39412.14,20651961.36
2024-08-03 22:00:00,3914062,39140.62,20666247.36
2024-08-03 23:00:00,3929312,39293.12,20746767.36
2024-08-04 00:00:00,3934106,39341.06,20823223.058
2024-08-04 01:00:00,3945417,39454.17,20981727.606
2024-08-04 02:00:00,3944356,39443.56,20897198.088
2024-08-04 03:00:00,3927519,39275.19,20800140.624
2024-08-04 04:00:00,3938811,39388.11,20812677.324
2024-08-04 05:00:00,3932758,39327.58,20713836.386
2024-08-04 06:00:00,3949287,39492.87,20864083.221
2024-08-04 07:00:00,3948058,39480.58,20849694.298
2024-08-04 08:00:00,3953265,39532.65,20683482.48
2024-08-04 09:00:00,3943911,39439.11,20701588.839
2024-08-04 10:00:00,3951473,39514.73,20776845.034
2024-08-04 11:00:00,3971882,39718.82,20931818.14
2024-08-04 12:00:00,3987837,39878.37,20956083.435
2024-08-04 13:00:00,3983360,39833.6,21012224
2024-08-04 14:00:00,3974375,39743.75,20877391.875
2024-08-04 15:00:00,4018946,40189.46,20424283.572
2024-08-04 16:00:00,4097518,40975.18,20549052.77
2024-08-04 17:00:00,4057699,40576.99,20296610.398
2024-08-04 18:00:00,4102361,41023.61,20331301.116
2024-08-04 19:00:00,4057692,40576.92,20438594.604
2024-08-04 20:00:00,4135686,41356.86,20996877.822
2024-08-04 21:00:00,4104505,41045.05,20818049.36
2024-08-04 22:00:00,4128536,41285.36,20733507.792
2024-08-04 23:00:00,4181124,41811.24,21047778.216
2024-08-05 00:00:00,4184012,41840.12,20786171.616
2024-08-05 01:00:00,4145700,41457,19741823.4
2024-08-05 02:00:00,4173110,41731.1,18858284.09
2024-08-05 03:00:00,3997721,39977.21,18081692.083
2024-08-05 04:00:00,3961598,39615.98,17518186.356
2024-08-05 05:00:00,4011013,40110.13,17616369.096
2024-08-05 06:00:00,4003680,40036.8,17331930.72
2024-08-05 07:00:00,4196843,41968.43,17714874.303
2024-08-05 08:00:00,4185854,41858.54,18367527.352
2024-08-05 09:00:00,4056852,40568.52,18077332.512
2024-08-05 10:00:00,4117655,41176.55,18286505.855
2024-08-05 11:00:00,4153249,41532.49,17942035.68
2024-08-05 12:00:00,4277553,42775.53,18483306.513
2024-08-05 13:00:00,4291274,42912.74,17697213.976
2024-08-05 14:00:00,4316180,43161.8,18827177.16
2024-08-05 15:00:00,4321473,43214.73,19718881.299
2024-08-05 16:00:00,4373055,43730.55,20194767.99
2024-08-05 17:00:00,4374487,43744.87,20236376.862
2024-08-05 18:00:00,4389585,43895.85,20512530.705
2024-08-05 19:00:00,4439980,44399.8,20064269.62
2024-08-05 20:00:00,4452735,44527.35,20366809.89
2024-08-05 21:00:00,4527833,45278.33,20972922.456
2024-08-05 22:00:00,4536981,45369.81,21069739.764
2024-08-05 23:00:00,4544084,45440.84,21234504.532
2024-08-06 00:00:00,4593848,45938.48,21310860.872
2024-08-06 01:00:00,4514753,45147.53,22000391.369
2024-08-06 02:00:00,4571968,45719.68,22119181.184
2024-08-06 03:00:00,4640372,46403.72,22366593.04
2024-08-06 04:00:00,4666541,46665.41,22338731.767
2024-08-06 05:00:00,4749229,47492.29,22810546.887
2024-08-06 06:00:00,4778849,47788.49,23206090.744
2024-08-06 07:00:00,4789702,47897.02,23397694.27
2024-08-06 08:00:00,4769435,47694.35,23460850.765
2024-08-06 09:00:00,4774016,47740.16,22991661.056
2024-08-06 10:00:00,4761814,47618.14,22875754.456
2024-08-06 11:00:00,4765743,47657.43,22751657.082
2024-08-06 12:00:00,4804341,48043.41,22998380.367
2024-08-06 13:00:00,4892220,48922.2,23252721.66
2024-08-06 14:00:00,4988884,49888.84,23722143.42
2024-08-06 15:00:00,5132078,51320.78,24967559.47
2024-08-06 16:00:00,5133684,51336.84,25042110.552
2024-08-06 17:00:00,5096082,50960.82,25016666.538
2024-08-06 18:00:00,5049774,50497.74,24592399.38
2024-08-06 19:00:00,5009306,50093.06,24505524.952
2024-08-06 20:00:00,4984384,49843.84,24343731.456
2024-08-06 21:00:00,4986346,49863.46,24288491.366
