Open Time,Open,High,Low,Close,Volume,Quote Asset Volume
2019-11-27 04:00:00,146,146,146,146,0.010,1.46000
2019-11-27 08:00:00,125.03,146.92,125.03,146.58,11912.590,1716164.77680
2019-11-27 12:00:00,146.53,151.64,145.73,150.65,34852.040,5160722.00230
2019-11-27 16:00:00,150.72,155.50,148.33,153.87,35085.950,5359209.45190
2019-11-27 20:00:00,153.84,155.66,152.03,152.52,34061.250,5224334.29230
2019-11-28 00:00:00,154.29,156.52,146.41,152.03,8444.210,1283190.43020
2019-11-28 04:00:00,151.93,153.02,150.18,151.98,21326.720,3234758.25670
2019-11-28 08:00:00,152.04,152.76,149.63,151.43,21703.695,3288494.16856
2019-11-28 12:00:00,151.43,154.51,149.95,153.78,21262.030,3215536.87390
2019-11-28 16:00:00,153.78,153.95,152.46,153.50,21446.740,3288573.26110
2019-11-28 20:00:00,153.54,154,148.88,150.48,22640.675,3431490.27945
2019-11-29 00:00:00,150.56,152.67,150.55,152.15,17929.910,2721638.91730
2019-11-29 04:00:00,152.15,152.68,150.89,152.51,20243.050,3070729.04180
2019-11-29 08:00:00,152.51,155.13,152.06,153.26,24078.723,3701196.03728
2019-11-29 12:00:00,153.26,156.93,151.09,156.65,40608.114,6300135.01678
2019-11-29 16:00:00,156.70,157.40,153.92,154.09,33131.791,5134305.93849
2019-11-29 20:00:00,154.10,154.93,152.09,154.41,31914.516,4896927.06124
2019-11-30 00:00:00,154.40,155.15,153.08,153.88,46819.606,7215842.13838
2019-11-30 04:00:00,153.82,154.83,152.68,154.64,54528.966,8381957.28435
2019-11-30 08:00:00,154.65,154.80,152.54,152.68,73037.646,11224102.04344
2019-11-30 12:00:00,152.66,153.51,150.38,151.46,66422.748,10112616.42183
2019-11-30 16:00:00,151.46,152.49,149.66,150.50,69261.929,10462329.43760
2019-11-30 20:00:00,150.50,152.15,150.08,151.38,60420.720,9142347.75637
2019-12-01 00:00:00,151.38,151.38,145.70,147.09,69972.978,10388260.90803
2019-12-01 04:00:00,147.05,148.64,146.39,146.79,62459.238,9208184.20288
2019-12-01 08:00:00,146.77,148.28,145.50,147.20,68504.046,10081324.81734
2019-12-01 12:00:00,147.21,152.50,147.21,149.41,65606.928,9832089.18637
2019-12-01 16:00:00,149.49,150.55,148.98,150.06,59505.894,8918319.93641
2019-12-01 20:00:00,150.06,152,149.54,150.65,68445.035,10313632.91724
2019-12-02 00:00:00,150.72,151.30,149.64,149.85,60719.389,9137059.82068
2019-12-02 04:00:00,149.98,150.52,146.67,148.31,68891.688,10239220.46245
2019-12-02 08:00:00,148.31,150.18,147.15,148.84,62484.489,9295919.98006
2019-12-02 12:00:00,148.88,149.54,147.16,148.35,67809.249,10064143.52010
2019-12-02 16:00:00,148.36,148.79,146.83,147.49,63374.237,9346182.41113
2019-12-02 20:00:00,147.51,149.42,147.35,148.59,72351.858,10746580.35231
2019-12-03 00:00:00,148.59,149.80,148.30,149.15,85183.665,12691517.27473
2019-12-03 04:00:00,149.11,149.45,148,148.33,119436.902,17738847.29003
2019-12-03 08:00:00,148.33,148.85,145.62,146.82,87217.221,12847248.94841
