Open Time,Open,High,Low,Close,Volume,Quote Asset Volume
2020-02-10 08:00:00,25.070,25.907,24.780,25.053,302773.53,7703234.67716
2020-02-10 09:00:00,25.054,25.054,24.100,24.650,93888.13,2305673.24840
2020-02-10 10:00:00,24.653,24.898,24.031,24.816,93315.40,2283936.47120
2020-02-10 11:00:00,24.819,24.890,24.262,24.555,76560.51,1876227.39948
2020-02-10 12:00:00,24.554,25.079,24.380,24.907,84379.44,2086423.47745
2020-02-10 13:00:00,24.893,25.401,24.891,25.048,134892.72,3389155.25738
2020-02-10 14:00:00,25.047,25.200,24.700,24.899,97969.95,2444097.30494
2020-02-10 15:00:00,24.894,25.295,24.889,25.113,84963.91,2135756.84881
2020-02-10 16:00:00,25.105,25.550,25.105,25.230,105287.17,2671489.03902
2020-02-10 17:00:00,25.230,25.500,25.066,25.464,68290.29,1723038.10852
2020-02-10 18:00:00,25.463,25.486,25.273,25.273,38779.32,985493.83538
2020-02-10 19:00:00,25.280,25.503,25.263,25.411,41983.85,1066285.16096
2020-02-10 19:00:00,25.280,25.503,25.263,25.411,41983.85,1066285.16096
2020-02-10 20:00:00,25.411,25.636,25.383,25.383,40500.68,1033413.35880
2020-02-10 21:00:00,25.383,25.410,25.200,25.322,37328.05,944872.15750
2020-02-10 22:00:00,25.322,25.339,24.923,25.123,50307.18,1264023.08893
2020-02-10 23:00:00,25.123,25.462,25.123,25.189,53871.73,1363012.61890
2020-02-11 00:00:00,25.190,25.264,24.800,24.941,109972.80,2752234.42625
2020-02-11 01:00:00,24.966,25.136,24.895,24.967,56539.23,1412437.62295
2020-02-11 02:00:00,24.967,25.131,24.550,24.666,67344.62,1671518.73414
2020-02-11 03:00:00,24.666,24.890,24.479,24.722,97342.86,2400715.14057
2020-02-11 04:00:00,24.718,24.722,24.350,24.389,74331.86,1822709.96870
2020-02-11 05:00:00,24.381,24.571,24.375,24.375,58706.58,1434829.49308
2020-02-11 06:00:00,24.376,24.563,24.250,24.331,67720.00,1651757.91896
2020-02-11 07:00:00,24.330,24.560,24.280,24.530,48743.18,1190245.79690
2020-02-11 08:00:00,24.530,24.823,24.475,24.801,39530.60,971385.13252
2020-02-11 09:00:00,24.803,25.180,24.761,24.852,101457.95,2527162.09934
2020-02-11 10:00:00,24.851,25.000,24.725,24.963,58515.34,1455879.92067
2020-02-11 11:00:00,24.963,25.000,24.725,24.975,46222.80,1150557.35655
2020-02-11 12:00:00,24.974,25.332,24.952,25.145,76441.31,1924921.82425
2020-02-11 13:00:00,25.146,25.243,24.900,24.954,40260.31,1010681.41265
2020-02-11 14:00:00,24.955,25.111,24.810,24.810,54153.07,1351602.86576
2020-02-11 15:00:00,24.814,25.290,24.814,25.094,165346.19,4149686.75201
2020-02-11 16:00:00,25.081,25.250,24.825,25.117,179263.06,4492933.97344
2020-02-11 17:00:00,25.116,25.864,25.116,25.782,96331.67,2456165.90934
2020-02-11 18:00:00,25.781,25.804,25.278,25.320,111902.31,2859437.66894
2020-02-11 19:00:00,25.332,25.600,25.298,25.600,50534.59,1284835.93723
2020-02-11 20:00:00,25.599,25.641,25.395,25.527,55314.80,1412086.52935
2020-02-11 21:00:00,25.523,25.535,25.266,25.366,48172.78,1223305.81354
2020-02-11 22:00:00,25.358,25.550,25.305,25.549,39243.87,998623.43147
2020-02-11 23:00:00,25.543,25.750,25.541,25.705,39670.21,1017072.46469
2020-02-12 00:00:00,25.705,25.977,25.605,25.890,48412.22,1247905.71285
2020-02-12 01:00:00,25.885,25.921,25.666,25.671,64186.60,1655938.13279
2020-02-12 02:00:00,25.671,25.678,25.347,25.605,62934.09,1606684.57211
2020-02-12 03:00:00,25.628,25.693,25.491,25.626,39675.94,1016087.20703
2020-02-12 04:00:00,25.626,25.817,25.626,25.723,52496.77,1350469.76928
2020-02-12 05:00:00,25.721,25.727,25.550,25.689,42947.26,1100721.75025
2020-02-12 06:00:00,25.684,25.685,25.500,25.568,35460.31,907542.06517
2020-02-12 07:00:00,25.568,26.087,25.499,25.918,88597.68,2284978.41701
2020-02-12 08:00:00,25.918,25.971,25.697,25.819,58851.49,1518214.62378
2020-02-12 09:00:00,25.824,25.859,25.550,25.713,44338.29,1138812.17931
2020-02-12 10:00:00,25.686,25.823,25.611,25.730,34240.06,880850.01094
2020-02-12 11:00:00,25.735,25.955,25.729,25.862,47616.74,1229908.92762
2020-02-12 12:00:00,25.869,25.879,25.599,25.600,57835.26,1486817.76960
2020-02-12 13:00:00,25.596,25.871,25.500,25.819,66616.67,1710327.32972
2020-02-12 14:00:00,25.821,25.918,25.391,25.615,61579.21,1579237.93055
2020-02-12 15:00:00,25.615,25.635,25.373,25.518,47959.55,1223423.25544
2020-02-12 16:00:00,25.518,25.710,25.494,25.601,37823.52,967576.12903
2020-02-12 17:00:00,25.578,25.694,25.473,25.584,39863.38,1019671.40690
2020-02-12 18:00:00,25.584,25.758,25.531,25.754,40136.83,1029428.32644
2020-02-12 19:00:00,25.754,25.800,25.693,25.763,31109.08,800963.11164
2020-02-12 20:00:00,25.765,25.900,25.751,25.770,38813.72,1002478.18567
2020-02-12 21:00:00,25.770,26.665,25.631,26.633,116695.61,3042302.70565
2020-02-12 22:00:00,26.642,26.980,26.555,26.820,83576.85,2236744.00862
2020-02-12 23:00:00,26.833,26.887,26.180,26.451,69518.34,1848080.78491
