Open Time,Open,High,Low,Close,Volume,Quote Asset Volume
2023-05-05 16:00:00,0.0039485,0.0044583,0.0038148,0.0042176,15970220383,67256578.1426557
2023-05-05 17:00:00,0.0042166,0.0043189,0.0035100,0.0037650,47224536536,181401569.5790258
2023-05-05 18:00:00,0.0037684,0.0038377,0.0029441,0.0030794,85692974563,277233120.7336936
2023-05-05 19:00:00,0.0030764,0.0034592,0.0030081,0.0033442,49348390226,159002679.8451048
2023-05-05 20:00:00,0.0033461,0.0035687,0.0032080,0.0035115,31372527293,106499646.6521897
2023-05-05 21:00:00,0.0035115,0.0035700,0.0031300,0.0031977,29456704270,98731516.1886896
2023-05-05 22:00:00,0.0031971,0.0034247,0.0031589,0.0033302,21183505198,70034211.0518262
2023-05-05 23:00:00,0.0033302,0.0038300,0.0033201,0.0037211,25297882764,90518467.8819453
2023-05-06 00:00:00,0.0037212,0.0038333,0.0034635,0.0035418,27512435163,101153868.3260686
2023-05-06 01:00:00,0.0035418,0.0036091,0.0031449,0.0032739,28980092965,98097076.5347797
2023-05-06 02:00:00,0.0032759,0.0033423,0.0029666,0.0030138,29347650777,93778524.1511199
2023-05-06 03:00:00,0.0030141,0.0031813,0.0029291,0.0030321,26216830310,79821928.4112548
2023-05-06 04:00:00,0.0030333,0.0032889,0.0030290,0.0032015,21641995282,68020208.5398766
2023-05-06 05:00:00,0.0032014,0.0032456,0.0030200,0.0030838,18633660211,57985948.4420319
2023-05-06 06:00:00,0.0030838,0.0031235,0.0025794,0.0027556,65706221280,184233352.2205893
2023-05-06 07:00:00,0.0027550,0.0028464,0.0027100,0.0027573,27812700682,77033897.4421765
2023-05-06 08:00:00,0.0027552,0.0029100,0.0027275,0.0028601,25416036703,71981304.9969732
2023-05-06 09:00:00,0.0028603,0.0029400,0.0027284,0.0028900,25353442699,71818261.5996340
2023-05-06 10:00:00,0.0028902,0.0031639,0.0028718,0.0031415,35227660220,106355753.3616004
2023-05-06 11:00:00,0.0031408,0.0031429,0.0030067,0.0030846,23603081122,72652161.1111893
2023-05-06 12:00:00,0.0030832,0.0031047,0.0029416,0.0030905,27764410719,83830255.6742763
2023-05-06 13:00:00,0.0030905,0.0031071,0.0028120,0.0028921,30809698793,90528294.1560499
2023-05-06 14:00:00,0.0028921,0.0029175,0.0027300,0.0028713,32685542628,92740468.1878162
2023-05-06 15:00:00,0.0028712,0.0029814,0.0028000,0.0029296,24765441945,72227340.5979616
2023-05-06 16:00:00,0.0029295,0.0030684,0.0028900,0.0029515,24127550180,72113028.5978193
2023-05-06 17:00:00,0.0029514,0.0030120,0.0028042,0.0028693,20062624110,58628821.6400910
2023-05-06 18:00:00,0.0028693,0.0029050,0.0027251,0.0027687,18151378124,51545183.6815225
2023-05-06 19:00:00,0.0027687,0.0027864,0.0024468,0.0025779,53311621031,138070474.9519532
2023-05-06 20:00:00,0.0025776,0.0026639,0.0025013,0.0025344,23671264274,61503829.2632552
2023-05-06 21:00:00,0.0025349,0.0026101,0.0022908,0.0023704,43454847913,104912393.6060484
2023-05-06 22:00:00,0.0023703,0.0024473,0.0023286,0.0024010,23899622204,57266830.9401095
2023-05-06 23:00:00,0.0024011,0.0026760,0.0024000,0.0026200,29299502953,74517844.1887932
2023-05-07 00:00:00,0.0026197,0.0026865,0.0024348,0.0024791,25679039727,65981838.9447699
2023-05-07 01:00:00,0.0024789,0.0026259,0.0024724,0.0025540,19041307064,48354336.1059103
2023-05-07 02:00:00,0.0025539,0.0026899,0.0025200,0.0025480,16981667759,44222580.3129782
2023-05-07 03:00:00,0.0025479,0.0026306,0.0025000,0.0025990,11979149655,30664563.0393529
2023-05-07 04:00:00,0.0025990,0.0026600,0.0025435,0.0025654,14074517556,36704417.3871288
2023-05-07 05:00:00,0.0025653,0.0026000,0.0025149,0.0025580,12783738465,32744446.8597679
2023-05-07 06:00:00,0.0025582,0.0025913,0.0024101,0.0025753,24208179077,60885911.7796291
2023-05-07 07:00:00,0.0025753,0.0026600,0.0025611,0.0026327,16296888513,42475326.4306684
2023-05-07 08:00:00,0.0026328,0.0026660,0.0025300,0.0025702,15004849929,39106902.6775850
2023-05-07 09:00:00,0.0025705,0.0025918,0.0025104,0.0025412,12212469783,31214189.5114514
2023-05-07 10:00:00,0.0025412,0.0028680,0.0025222,0.0027847,37555718447,101734520.0997390
2023-05-07 11:00:00,0.0027849,0.0028300,0.0027034,0.0027692,24529451940,67642758.2577706
2023-05-07 12:00:00,0.0027689,0.0028950,0.0027181,0.0028277,23202086701,65034387.0199174
2023-05-07 13:00:00,0.0028272,0.0030313,0.0027616,0.0029975,37285177747,108492327.0290111
2023-05-07 14:00:00,0.0029975,0.0030898,0.0029200,0.0029965,35029307387,105477783.6488750
2023-05-07 15:00:00,0.0029969,0.0029971,0.0027869,0.0028171,31057057708,89096040.8572483
2023-05-07 16:00:00,0.0028170,0.0028771,0.0026600,0.0027111,34335650076,94905595.3817098
2023-05-07 17:00:00,0.0027111,0.0027910,0.0027000,0.0027200,16457341055,45155663.7051780
2023-05-07 18:00:00,0.0027200,0.0029161,0.0027188,0.0027559,23741314663,66754319.3264440
2023-05-07 19:00:00,0.0027553,0.0028600,0.0027543,0.0028220,17353486158,48903267.7016440
2023-05-07 20:00:00,0.0028219,0.0028589,0.0027424,0.0028167,15448316790,43343923.9284354
2023-05-07 21:00:00,0.0028168,0.0028452,0.0027040,0.0027396,13472656872,37559163.3232213
2023-05-07 22:00:00,0.0027400,0.0028488,0.0026916,0.0028148,13832147397,38339330.4542245
2023-05-07 23:00:00,0.0028148,0.0029056,0.0027718,0.0027902,17095547059,48659604.2568059
2023-05-08 00:00:00,0.0027901,0.0028049,0.0026660,0.0027030,20123602272,54978375.2352377
2023-05-08 01:00:00,0.0027030,0.0027599,0.0024630,0.0025067,28335836209,73502718.8281298
2023-05-08 02:00:00,0.0025060,0.0025476,0.0024467,0.0025309,17317601808,43241563.5328157
2023-05-08 03:00:00,0.0025301,0.0025812,0.0024874,0.0025448,13083103904,33127030.9833250
2023-05-08 04:00:00,0.0025448,0.0025600,0.0023550,0.0024227,18700540637,45837022.4145823
2023-05-08 05:00:00,0.0024228,0.0024742,0.0024010,0.0024412,12995026385,31613830.6443561
2023-05-08 06:00:00,0.0024414,0.0024698,0.0022657,0.0023076,25706909926,60817498.5074245
2023-05-08 07:00:00,0.0023071,0.0023524,0.0022242,0.0023053,29124846940,67004755.8120467
2023-05-08 08:00:00,0.0023054,0.0023300,0.0021350,0.0021706,42859182983,95422078.2147010
2023-05-08 09:00:00,0.0021709,0.0022987,0.0021653,0.0022839,31695262904,71002182.0380451
2023-05-08 10:00:00,0.0022838,0.0023265,0.0022607,0.0023047,20637224084,47379774.9409878
2023-05-08 11:00:00,0.0023045,0.0023888,0.0022641,0.0022944,25416825126,59001474.0428352
2023-05-08 12:00:00,0.0022944,0.0022945,0.0022193,0.0022337,25612399796,57730176.6991078
2023-05-08 13:00:00,0.0022333,0.0023200,0.0022117,0.0022685,24001512930,54589916.0457211
2023-05-08 14:00:00,0.0022684,0.0022686,0.0020230,0.0021177,93266947005,196474797.9679237
2023-05-08 15:00:00,0.0021176,0.0021564,0.0020710,0.0021238,41985359545,88748216.4734578
2023-05-08 16:00:00,0.0021238,0.0021770,0.0019360,0.0019485,76649178459,155608091.8399087
2023-05-08 17:00:00,0.0019489,0.0019670,0.0018140,0.0018354,108587782083,203350466.5861243
2023-05-08 18:00:00,0.0018387,0.0018600,0.0015351,0.0017344,148525098766,248543393.6597887
2023-05-08 19:00:00,0.0017344,0.0018393,0.0017060,0.0017255,79590491568,141609974.1695968
2023-05-08 20:00:00,0.0017255,0.0019378,0.0017140,0.0019048,73279779970,135695732.4361320
2023-05-08 21:00:00,0.0019048,0.0020561,0.0018550,0.0020174,50798893776,98758214.0808205
2023-05-08 22:00:00,0.0020173,0.0020366,0.0018697,0.0019266,35571257210,69567472.1116947
2023-05-08 23:00:00,0.0019265,0.0020491,0.0018599,0.0019464,34136308084,65810221.9271817
2023-05-09 00:00:00,0.0019462,0.0019571,0.0017687,0.0018139,36272350140,67933748.6100422
2023-05-09 01:00:00,0.0018136,0.0019321,0.0017862,0.0019016,28205812477,52151631.9213883
2023-05-09 02:00:00,0.0019015,0.0019417,0.0018350,0.0019232,28310536094,53446923.0787781
2023-05-09 03:00:00,0.0019236,0.0019419,0.0018290,0.0018626,23893927400,44925954.0526121
2023-05-09 04:00:00,0.0018625,0.0019372,0.0018418,0.0018800,21606812037,40927091.7655992
2023-05-09 05:00:00,0.0018800,0.0018947,0.0018500,0.0018629,18192021111,33985625.5830189
2023-05-09 06:00:00,0.0018629,0.0018899,0.0017691,0.0018801,37633299304,68858362.1501601
2023-05-09 07:00:00,0.0018801,0.0020671,0.0018733,0.0020380,53427709033,104772934.5940228
2023-05-09 08:00:00,0.0020387,0.0020760,0.0019137,0.0019309,43451507199,86202657.3877489
2023-05-09 09:00:00,0.0019313,0.0019689,0.0018672,0.0019040,32754534169,62783450.3683112
2023-05-09 10:00:00,0.0019040,0.0019900,0.0018870,0.0019542,31277298048,60769245.7923139
2023-05-09 11:00:00,0.0019542,0.0021000,0.0019089,0.0020648,49172472765,99072807.5237145
2023-05-09 12:00:00,0.0020647,0.0021124,0.0020080,0.0020310,41422385859,84726100.5088850
