timestamp,Open,High,Low,Close,Volume,Quote Asset Volume,Open Interest (Contracts),Open Interest (Crypto),Open Interest (USD)
2024-07-18,155.466,161.576,155.07,159.146,11362566,1798650784.0,1875391.9200000004,1875391.9200000004,293311296.28800005
2024-07-19,159.147,172.585,156.068,169.064,20024666,3305200917.0,2229026.78,2229026.78,376148269.125
2024-07-20,169.064,175.497,167.187,173.532,9571521,1636437721.0,2144372.5,2144372.5,362977933.075
2024-07-21,173.546,185.32,170.458,184.473,16588618,2925206966.0,2201156.2699999986,2201156.2699999986,386104821.32069975
2024-07-22,184.473,185.015,176.667,178.823,13687634,2464535893.0,2276042.0599999996,2276042.0599999996,409095799.8643999
2024-07-23,178.82,180.5,170.35,172.912,17102920,2996804669.0,2221386.46,2221386.46,392341276.5652
2024-07-24,172.925,182.5,170.878,177.983,16378948,2906987952.0,2450357.81,2450357.81,435771632.9304
2024-07-25,177.983,179.5,165.304,171.759,22892041,3902333466.0,2337757.3900000006,2337757.3900000006,398049950.7953002
2024-07-26,171.76,184.0,171.582,182.991,13808338,2469555450.0,2431651.2200000016,2431651.2200000016,441441962.4788004
2024-07-27,182.991,188.34,178.027,183.903,18171014,3337965926.0,2594089.130000001,2594089.130000001,473576911.57280016
2024-07-28,183.902,186.647,181.11,184.808,9761734,1798577273.0,2663474.1500000004,2663474.1500000004,490638573.1715001
2024-07-29,184.808,193.893,181.444,182.509,19724191,3721645746.0,2724078.040000001,2724078.040000001,509429834.2604002
2024-07-30,182.509,184.773,175.213,179.072,15455106,2788988485.0,2691018.7399999993,2691018.7399999993,487155122.50219995
2024-07-31,179.072,184.572,171.53,171.632,16063041,2881153494.0,2648781.42,2648781.42,477151484.9988
2024-08-01,171.632,172.859,157.828,167.294,23771384,3942115197.0,2027119.5899999996,2027119.5899999996,329852899.6847999
2024-08-02,167.3,169.357,149.735,152.711,28106046,4460679553.0,1951353.3100000008,1951353.3100000008,305620955.4122001
2024-08-03,152.711,153.996,139.412,142.456,24954485,3668381149.0,1840425.41,1840425.41,268904556.6551
2024-08-04,142.455,145.984,131.0,138.291,30829181,4293411655.0,1836131.27,1836131.27,248189863.7659
2024-08-05,138.291,139.343,109.162,129.768,98466350,12164526945.0,1600892.2699999996,1600892.2699999996,208580253.85829997
2024-08-06,129.775,149.5,129.352,144.328,37557874,5325179861.0,1875711.3999999997,1875711.3999999997,273534993.46199995
2024-08-07,144.329,154.888,142.1,144.736,37476853,5580344305.0,2129131.3799999994,2129131.3799999994,316090844.67479986
2024-08-08,144.732,163.712,141.315,163.069,35064445,5456765887.0,2086865.59,2086865.59,334754109.2919
2024-08-09,163.069,163.496,150.632,156.188,21351603,3325342248.0,2350227.1800000006,2350227.1800000006,355283842.80060005
