timestamp,Open,High,Low,Close,Volume,Quote Asset Volume,Open Interest (Contracts),Open Interest (Crypto),Open Interest (USD)
2024-08-10 00:00:00,0.0085192,0.0087,0.008373,0.0084104,11543615730.0,98101343.66,445299.39999999973,4452993999999.998,37583269.35999998
2024-08-10 04:00:00,0.0084104,0.00847,0.008265,0.0084604,8091745470.0,67709895.73,445299.39999999973,4452993999999.998,37583269.35999998
2024-08-10 08:00:00,0.0084604,0.008518,0.0083775,0.0085051,7446489448.0,62914414.56,445299.39999999973,4452993999999.998,37583269.35999998
2024-08-10 12:00:00,0.0085052,0.0085307,0.0083027,0.0083614,10423371304.0,87571131.48,445299.39999999973,4452993999999.998,37583269.35999998
2024-08-10 16:00:00,0.0083625,0.0084909,0.0083251,0.0084355,11237214204.0,94641780.79,445299.39999999973,4452993999999.998,37583269.35999998
2024-08-10 20:00:00,0.0084355,0.0084985,0.00838,0.008428,5546417914.0,46803603.7,445299.39999999973,4452993999999.998,37583269.35999998
2024-08-11 00:00:00,0.008428,0.0087682,0.0083984,0.0087274,11814372756.0,101737241.4549776,439087.69999999984,4390876999999.9985,37023874.863999985
2024-08-11 00:00:00,0.008428,0.0087682,0.0083984,0.0087274,11814372756.0,101737241.4549776,482317.6999999999,4823176999999.999,42111158.386999995
2024-08-11 00:00:00,0.008428,0.0087682,0.0083984,0.0087274,11814372756.0,101737241.4549776,497850.8999999999,4978508999999.999,42984446.70599999
2024-08-11 00:00:00,0.008428,0.0087682,0.0083984,0.0087274,11814372756.0,101737241.4549776,489696.79999999993,4896967999999.999,41403864.43999999
2024-08-11 00:00:00,0.008428,0.0087682,0.0083984,0.0087274,11814372756.0,101737241.4549776,464954.49999999994,4649544999999.999,37368393.16499999
2024-08-11 00:00:00,0.008428,0.0087682,0.0083984,0.0087274,11814372756.0,101737241.4549776,434524.7,4345247000000.0,34171022.40799999
2024-08-11 04:00:00,0.0087276,0.0087701,0.008555,0.0086269,9693529326.0,83645103.36,439087.69999999984,4390876999999.9985,37023874.863999985
2024-08-11 04:00:00,0.0087276,0.0087701,0.008555,0.0086269,9693529326.0,83645103.36,482317.6999999999,4823176999999.999,42111158.386999995
2024-08-11 04:00:00,0.0087276,0.0087701,0.008555,0.0086269,9693529326.0,83645103.36,497850.8999999999,4978508999999.999,42984446.70599999
2024-08-11 04:00:00,0.0087276,0.0087701,0.008555,0.0086269,9693529326.0,83645103.36,489696.79999999993,4896967999999.999,41403864.43999999
2024-08-11 04:00:00,0.0087276,0.0087701,0.008555,0.0086269,9693529326.0,83645103.36,464954.49999999994,4649544999999.999,37368393.16499999
2024-08-11 04:00:00,0.0087276,0.0087701,0.008555,0.0086269,9693529326.0,83645103.36,434524.7,4345247000000.0,34171022.40799999
2024-08-11 08:00:00,0.0086272,0.0087838,0.0083899,0.0084327,17452645773.0,149623028.063688,439087.69999999984,4390876999999.9985,37023874.863999985
2024-08-11 08:00:00,0.0086272,0.0087838,0.0083899,0.0084327,17452645773.0,149623028.063688,482317.6999999999,4823176999999.999,42111158.386999995
2024-08-11 08:00:00,0.0086272,0.0087838,0.0083899,0.0084327,17452645773.0,149623028.063688,497850.8999999999,4978508999999.999,42984446.70599999
2024-08-11 08:00:00,0.0086272,0.0087838,0.0083899,0.0084327,17452645773.0,149623028.063688,489696.79999999993,4896967999999.999,41403864.43999999
2024-08-11 08:00:00,0.0086272,0.0087838,0.0083899,0.0084327,17452645773.0,149623028.063688,464954.49999999994,4649544999999.999,37368393.16499999
2024-08-11 08:00:00,0.0086272,0.0087838,0.0083899,0.0084327,17452645773.0,149623028.063688,434524.7,4345247000000.0,34171022.40799999
2024-08-11 12:00:00,0.0084327,0.0084641,0.0079869,0.008034,24530160309.0,201598453.3351315,439087.69999999984,4390876999999.9985,37023874.863999985
2024-08-11 12:00:00,0.0084327,0.0084641,0.0079869,0.008034,24530160309.0,201598453.3351315,482317.6999999999,4823176999999.999,42111158.386999995
2024-08-11 12:00:00,0.0084327,0.0084641,0.0079869,0.008034,24530160309.0,201598453.3351315,497850.8999999999,4978508999999.999,42984446.70599999
2024-08-11 12:00:00,0.0084327,0.0084641,0.0079869,0.008034,24530160309.0,201598453.3351315,489696.79999999993,4896967999999.999,41403864.43999999
2024-08-11 12:00:00,0.0084327,0.0084641,0.0079869,0.008034,24530160309.0,201598453.3351315,464954.49999999994,4649544999999.999,37368393.16499999
2024-08-11 12:00:00,0.0084327,0.0084641,0.0079869,0.008034,24530160309.0,201598453.3351315,434524.7,4345247000000.0,34171022.40799999
2024-08-11 16:00:00,0.0080339,0.008125,0.0078376,0.0078439,16772409833.0,134257470.2536237,439087.69999999984,4390876999999.9985,37023874.863999985
2024-08-11 16:00:00,0.0080339,0.008125,0.0078376,0.0078439,16772409833.0,134257470.2536237,482317.6999999999,4823176999999.999,42111158.386999995
2024-08-11 16:00:00,0.0080339,0.008125,0.0078376,0.0078439,16772409833.0,134257470.2536237,497850.8999999999,4978508999999.999,42984446.70599999
2024-08-11 16:00:00,0.0080339,0.008125,0.0078376,0.0078439,16772409833.0,134257470.2536237,489696.79999999993,4896967999999.999,41403864.43999999
2024-08-11 16:00:00,0.0080339,0.008125,0.0078376,0.0078439,16772409833.0,134257470.2536237,464954.49999999994,4649544999999.999,37368393.16499999
2024-08-11 16:00:00,0.0080339,0.008125,0.0078376,0.0078439,16772409833.0,134257470.2536237,434524.7,4345247000000.0,34171022.40799999
2024-08-11 20:00:00,0.007844,0.0078575,0.0076447,0.007718,20723331310.0,160742421.9563378,439087.69999999984,4390876999999.9985,37023874.863999985
2024-08-11 20:00:00,0.007844,0.0078575,0.0076447,0.007718,20723331310.0,160742421.9563378,482317.6999999999,4823176999999.999,42111158.386999995
2024-08-11 20:00:00,0.007844,0.0078575,0.0076447,0.007718,20723331310.0,160742421.9563378,497850.8999999999,4978508999999.999,42984446.70599999
2024-08-11 20:00:00,0.007844,0.0078575,0.0076447,0.007718,20723331310.0,160742421.9563378,489696.79999999993,4896967999999.999,41403864.43999999
2024-08-11 20:00:00,0.007844,0.0078575,0.0076447,0.007718,20723331310.0,160742421.9563378,464954.49999999994,4649544999999.999,37368393.16499999
2024-08-11 20:00:00,0.007844,0.0078575,0.0076447,0.007718,20723331310.0,160742421.9563378,434524.7,4345247000000.0,34171022.40799999
2024-08-12 00:00:00,0.007718,0.0079492,0.0077001,0.00783,14355032804.0,112403974.8161868,421608.3999999999,4216083999999.999,32552384.563999992
2024-08-12 00:00:00,0.007718,0.0079492,0.0077001,0.00783,14355032804.0,112403974.8161868,441007.79999999976,4410077999999.998,34552961.12999998
2024-08-12 00:00:00,0.007718,0.0079492,0.0077001,0.00783,14355032804.0,112403974.8161868,450555.3,4505553000000.0,36152557.272
2024-08-12 00:00:00,0.007718,0.0079492,0.0077001,0.00783,14355032804.0,112403974.8161868,480497.29999999993,4804972999999.999,40683706.390999995
2024-08-12 00:00:00,0.007718,0.0079492,0.0077001,0.00783,14355032804.0,112403974.8161868,437614.19999999984,4376141999999.9985,36129428.35199998
2024-08-12 00:00:00,0.007718,0.0079492,0.0077001,0.00783,14355032804.0,112403974.8161868,439745.2999999998,4397452999999.9985,35192816.35899998
2024-08-12 04:00:00,0.00783,0.00805,0.0077042,0.0080146,15016544901.0,118239280.210929,421608.3999999999,4216083999999.999,32552384.563999992
2024-08-12 04:00:00,0.00783,0.00805,0.0077042,0.0080146,15016544901.0,118239280.210929,441007.79999999976,4410077999999.998,34552961.12999998
2024-08-12 04:00:00,0.00783,0.00805,0.0077042,0.0080146,15016544901.0,118239280.210929,450555.3,4505553000000.0,36152557.272
2024-08-12 04:00:00,0.00783,0.00805,0.0077042,0.0080146,15016544901.0,118239280.210929,480497.29999999993,4804972999999.999,40683706.390999995
2024-08-12 04:00:00,0.00783,0.00805,0.0077042,0.0080146,15016544901.0,118239280.210929,437614.19999999984,4376141999999.9985,36129428.35199998
2024-08-12 04:00:00,0.00783,0.00805,0.0077042,0.0080146,15016544901.0,118239280.210929,439745.2999999998,4397452999999.9985,35192816.35899998
2024-08-12 08:00:00,0.0080145,0.0084921,0.0080145,0.008476,28551539698.0,234698936.9269003,421608.3999999999,4216083999999.999,32552384.563999992
2024-08-12 08:00:00,0.0080145,0.0084921,0.0080145,0.008476,28551539698.0,234698936.9269003,441007.79999999976,4410077999999.998,34552961.12999998
2024-08-12 08:00:00,0.0080145,0.0084921,0.0080145,0.008476,28551539698.0,234698936.9269003,450555.3,4505553000000.0,36152557.272
2024-08-12 08:00:00,0.0080145,0.0084921,0.0080145,0.008476,28551539698.0,234698936.9269003,480497.29999999993,4804972999999.999,40683706.390999995
2024-08-12 08:00:00,0.0080145,0.0084921,0.0080145,0.008476,28551539698.0,234698936.9269003,437614.19999999984,4376141999999.9985,36129428.35199998
2024-08-12 08:00:00,0.0080145,0.0084921,0.0080145,0.008476,28551539698.0,234698936.9269003,439745.2999999998,4397452999999.9985,35192816.35899998
2024-08-12 12:00:00,0.0084754,0.0084943,0.0079053,0.008255,49875741171.0,410918799.7240388,421608.3999999999,4216083999999.999,32552384.563999992
2024-08-12 12:00:00,0.0084754,0.0084943,0.0079053,0.008255,49875741171.0,410918799.7240388,441007.79999999976,4410077999999.998,34552961.12999998
2024-08-12 12:00:00,0.0084754,0.0084943,0.0079053,0.008255,49875741171.0,410918799.7240388,450555.3,4505553000000.0,36152557.272
2024-08-12 12:00:00,0.0084754,0.0084943,0.0079053,0.008255,49875741171.0,410918799.7240388,480497.29999999993,4804972999999.999,40683706.390999995
2024-08-12 12:00:00,0.0084754,0.0084943,0.0079053,0.008255,49875741171.0,410918799.7240388,437614.19999999984,4376141999999.9985,36129428.35199998
2024-08-12 12:00:00,0.0084754,0.0084943,0.0079053,0.008255,49875741171.0,410918799.7240388,439745.2999999998,4397452999999.9985,35192816.35899998
2024-08-12 16:00:00,0.0082549,0.0083195,0.0079532,0.0080096,17632321911.0,143298818.7345177,421608.3999999999,4216083999999.999,32552384.563999992
2024-08-12 16:00:00,0.0082549,0.0083195,0.0079532,0.0080096,17632321911.0,143298818.7345177,441007.79999999976,4410077999999.998,34552961.12999998
2024-08-12 16:00:00,0.0082549,0.0083195,0.0079532,0.0080096,17632321911.0,143298818.7345177,450555.3,4505553000000.0,36152557.272
2024-08-12 16:00:00,0.0082549,0.0083195,0.0079532,0.0080096,17632321911.0,143298818.7345177,480497.29999999993,4804972999999.999,40683706.390999995
2024-08-12 16:00:00,0.0082549,0.0083195,0.0079532,0.0080096,17632321911.0,143298818.7345177,437614.19999999984,4376141999999.9985,36129428.35199998
2024-08-12 16:00:00,0.0082549,0.0083195,0.0079532,0.0080096,17632321911.0,143298818.7345177,439745.2999999998,4397452999999.9985,35192816.35899998
2024-08-12 20:00:00,0.0080104,0.0083142,0.0079502,0.0082245,14028164192.0,113945502.9168174,421608.3999999999,4216083999999.999,32552384.563999992
2024-08-12 20:00:00,0.0080104,0.0083142,0.0079502,0.0082245,14028164192.0,113945502.9168174,441007.79999999976,4410077999999.998,34552961.12999998
2024-08-12 20:00:00,0.0080104,0.0083142,0.0079502,0.0082245,14028164192.0,113945502.9168174,450555.3,4505553000000.0,36152557.272
2024-08-12 20:00:00,0.0080104,0.0083142,0.0079502,0.0082245,14028164192.0,113945502.9168174,480497.29999999993,4804972999999.999,40683706.390999995
2024-08-12 20:00:00,0.0080104,0.0083142,0.0079502,0.0082245,14028164192.0,113945502.9168174,437614.19999999984,4376141999999.9985,36129428.35199998
2024-08-12 20:00:00,0.0080104,0.0083142,0.0079502,0.0082245,14028164192.0,113945502.9168174,439745.2999999998,4397452999999.9985,35192816.35899998
2024-08-13 00:00:00,0.0082246,0.0083785,0.0079562,0.0080047,13652414271.0,111589486.7935413,431071.8,4310718000000.0,35494452.012
2024-08-13 00:00:00,0.0082246,0.0083785,0.0079562,0.0080047,13652414271.0,111589486.7935413,445690.4,4456904000000.0,35722085.56
2024-08-13 00:00:00,0.0082246,0.0083785,0.0079562,0.0080047,13652414271.0,111589486.7935413,453165.1,4531651000000.0,36452600.644
2024-08-13 00:00:00,0.0082246,0.0083785,0.0079562,0.0080047,13652414271.0,111589486.7935413,458564.6,4585646000000.0,36822737.38
2024-08-13 00:00:00,0.0082246,0.0083785,0.0079562,0.0080047,13652414271.0,111589486.7935413,464748.49999999994,4647484999999.999,37398311.794999994
2024-08-13 00:00:00,0.0082246,0.0083785,0.0079562,0.0080047,13652414271.0,111589486.7935413,447498.8999999999,4474988999999.999,36529335.206999995
2024-08-13 04:00:00,0.0080047,0.0081283,0.0079075,0.0080425,10574495884.0,85002884.52,431071.8,4310718000000.0,35494452.012
2024-08-13 04:00:00,0.0080047,0.0081283,0.0079075,0.0080425,10574495884.0,85002884.52,445690.4,4456904000000.0,35722085.56
2024-08-13 04:00:00,0.0080047,0.0081283,0.0079075,0.0080425,10574495884.0,85002884.52,453165.1,4531651000000.0,36452600.644
2024-08-13 04:00:00,0.0080047,0.0081283,0.0079075,0.0080425,10574495884.0,85002884.52,458564.6,4585646000000.0,36822737.38
2024-08-13 04:00:00,0.0080047,0.0081283,0.0079075,0.0080425,10574495884.0,85002884.52,464748.49999999994,4647484999999.999,37398311.794999994
2024-08-13 04:00:00,0.0080047,0.0081283,0.0079075,0.0080425,10574495884.0,85002884.52,447498.8999999999,4474988999999.999,36529335.206999995
2024-08-13 08:00:00,0.0080427,0.008062,0.0078855,0.008038,11560368167.0,92220342.72,431071.8,4310718000000.0,35494452.012
2024-08-13 08:00:00,0.0080427,0.008062,0.0078855,0.008038,11560368167.0,92220342.72,445690.4,4456904000000.0,35722085.56
2024-08-13 08:00:00,0.0080427,0.008062,0.0078855,0.008038,11560368167.0,92220342.72,453165.1,4531651000000.0,36452600.644
2024-08-13 08:00:00,0.0080427,0.008062,0.0078855,0.008038,11560368167.0,92220342.72,458564.6,4585646000000.0,36822737.38
2024-08-13 08:00:00,0.0080427,0.008062,0.0078855,0.008038,11560368167.0,92220342.72,464748.49999999994,4647484999999.999,37398311.794999994
2024-08-13 08:00:00,0.0080427,0.008062,0.0078855,0.008038,11560368167.0,92220342.72,447498.8999999999,4474988999999.999,36529335.206999995
2024-08-13 12:00:00,0.008038,0.0081494,0.0079727,0.0080375,17598143469.0,141834317.4010471,431071.8,4310718000000.0,35494452.012
2024-08-13 12:00:00,0.008038,0.0081494,0.0079727,0.0080375,17598143469.0,141834317.4010471,445690.4,4456904000000.0,35722085.56
2024-08-13 12:00:00,0.008038,0.0081494,0.0079727,0.0080375,17598143469.0,141834317.4010471,453165.1,4531651000000.0,36452600.644
2024-08-13 12:00:00,0.008038,0.0081494,0.0079727,0.0080375,17598143469.0,141834317.4010471,458564.6,4585646000000.0,36822737.38
2024-08-13 12:00:00,0.008038,0.0081494,0.0079727,0.0080375,17598143469.0,141834317.4010471,464748.49999999994,4647484999999.999,37398311.794999994
2024-08-13 12:00:00,0.008038,0.0081494,0.0079727,0.0080375,17598143469.0,141834317.4010471,447498.8999999999,4474988999999.999,36529335.206999995
2024-08-13 16:00:00,0.0080374,0.00837,0.008026,0.0081492,23313468398.0,191309945.7987497,431071.8,4310718000000.0,35494452.012
2024-08-13 16:00:00,0.0080374,0.00837,0.008026,0.0081492,23313468398.0,191309945.7987497,445690.4,4456904000000.0,35722085.56
2024-08-13 16:00:00,0.0080374,0.00837,0.008026,0.0081492,23313468398.0,191309945.7987497,453165.1,4531651000000.0,36452600.644
2024-08-13 16:00:00,0.0080374,0.00837,0.008026,0.0081492,23313468398.0,191309945.7987497,458564.6,4585646000000.0,36822737.38
2024-08-13 16:00:00,0.0080374,0.00837,0.008026,0.0081492,23313468398.0,191309945.7987497,464748.49999999994,4647484999999.999,37398311.794999994
