timestamp,Open,High,Low,Close,Volume,Quote Asset Volume,Open Interest (Contracts),Open Interest (Crypto),Open Interest (USD)
2024-07-18 00:00:00,155.466,159.912,155.466,158.885,1910102,301915455.3,1875391.9200000004,1875391.9200000004,293311296.28800005
2024-07-18 00:00:00,155.466,159.912,155.466,158.885,1910102,301915455.3,1908158.3500000003,1908158.3500000003,299523616.1995001
2024-07-18 04:00:00,158.886,159.945,157.013,158.607,1468064,232946790.7,1875391.9200000004,1875391.9200000004,293311296.28800005
2024-07-18 04:00:00,158.886,159.945,157.013,158.607,1468064,232946790.7,1908158.3500000003,1908158.3500000003,299523616.1995001
2024-07-18 08:00:00,158.608,159.828,158.031,159.392,1279942,203451239.5,1875391.9200000004,1875391.9200000004,293311296.28800005
2024-07-18 08:00:00,158.608,159.828,158.031,159.392,1279942,203451239.5,1908158.3500000003,1908158.3500000003,299523616.1995001
2024-07-18 12:00:00,159.378,161.576,155.862,156.291,3604621,572912148.3,1875391.9200000004,1875391.9200000004,293311296.28800005
2024-07-18 12:00:00,159.378,161.576,155.862,156.291,3604621,572912148.3,1908158.3500000003,1908158.3500000003,299523616.1995001
2024-07-18 16:00:00,156.291,157.602,155.07,156.912,1954066,305743455.1,1875391.9200000004,1875391.9200000004,293311296.28800005
2024-07-18 16:00:00,156.291,157.602,155.07,156.912,1954066,305743455.1,1908158.3500000003,1908158.3500000003,299523616.1995001
2024-07-18 20:00:00,156.913,160.297,156.3,159.146,1145771,181681695.4,1875391.9200000004,1875391.9200000004,293311296.28800005
2024-07-18 20:00:00,156.913,160.297,156.3,159.146,1145771,181681695.4,1908158.3500000003,1908158.3500000003,299523616.1995001
2024-07-19 00:00:00,159.147,161.976,156.068,161.788,2201595,350162607.6,1948740.74,1948740.74,310220038.4006
2024-07-19 00:00:00,159.147,161.976,156.068,161.788,2201595,350162607.6,2032736.18,2032736.18,328978023.3712
2024-07-19 00:00:00,159.147,161.976,156.068,161.788,2201595,350162607.6,2123024.76,2123024.76,342910959.2352
2024-07-19 00:00:00,159.147,161.976,156.068,161.788,2201595,350162607.6,2152658.23,2152658.23,350022228.198
2024-07-19 00:00:00,159.147,161.976,156.068,161.788,2201595,350162607.6,2229026.78,2229026.78,376148269.125
2024-07-19 00:00:00,159.147,161.976,156.068,161.788,2201595,350162607.6,2204016.26,2204016.26,375696611.6796
2024-07-19 04:00:00,161.788,165.666,160.586,161.356,3636383,592715441.9,1948740.74,1948740.74,310220038.4006
2024-07-19 04:00:00,161.788,165.666,160.586,161.356,3636383,592715441.9,2032736.18,2032736.18,328978023.3712
2024-07-19 04:00:00,161.788,165.666,160.586,161.356,3636383,592715441.9,2123024.76,2123024.76,342910959.2352
2024-07-19 04:00:00,161.788,165.666,160.586,161.356,3636383,592715441.9,2152658.23,2152658.23,350022228.198
2024-07-19 04:00:00,161.788,165.666,160.586,161.356,3636383,592715441.9,2229026.78,2229026.78,376148269.125
2024-07-19 04:00:00,161.788,165.666,160.586,161.356,3636383,592715441.9,2204016.26,2204016.26,375696611.6796
2024-07-19 08:00:00,161.36,163.555,159.164,162.602,3323042,536712712.2,1948740.74,1948740.74,310220038.4006
2024-07-19 08:00:00,161.36,163.555,159.164,162.602,3323042,536712712.2,2032736.18,2032736.18,328978023.3712
2024-07-19 08:00:00,161.36,163.555,159.164,162.602,3323042,536712712.2,2123024.76,2123024.76,342910959.2352
2024-07-19 08:00:00,161.36,163.555,159.164,162.602,3323042,536712712.2,2152658.23,2152658.23,350022228.198
2024-07-19 08:00:00,161.36,163.555,159.164,162.602,3323042,536712712.2,2229026.78,2229026.78,376148269.125
2024-07-19 08:00:00,161.36,163.555,159.164,162.602,3323042,536712712.2,2204016.26,2204016.26,375696611.6796
2024-07-19 12:00:00,162.602,169.0,162.171,168.744,5574046,927278569.9,1948740.74,1948740.74,310220038.4006
2024-07-19 12:00:00,162.602,169.0,162.171,168.744,5574046,927278569.9,2032736.18,2032736.18,328978023.3712
2024-07-19 12:00:00,162.602,169.0,162.171,168.744,5574046,927278569.9,2123024.76,2123024.76,342910959.2352
2024-07-19 12:00:00,162.602,169.0,162.171,168.744,5574046,927278569.9,2152658.23,2152658.23,350022228.198
2024-07-19 12:00:00,162.602,169.0,162.171,168.744,5574046,927278569.9,2229026.78,2229026.78,376148269.125
2024-07-19 12:00:00,162.602,169.0,162.171,168.744,5574046,927278569.9,2204016.26,2204016.26,375696611.6796
2024-07-19 16:00:00,168.743,172.585,168.175,170.322,4138928,703822369.2,1948740.74,1948740.74,310220038.4006
2024-07-19 16:00:00,168.743,172.585,168.175,170.322,4138928,703822369.2,2032736.18,2032736.18,328978023.3712
