Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
Coinbase,@coinbase,2024-09-18T22:01:21.000Z,True,"Hope you’re thirsty, DC.
See you tonight at .",107,113,325,128K,[],['@BlackCatDC'],[],https://pbs.twimg.com/profile_images/1484586799921909764/A9yYenz3_normal.png,https://x.com/coinbase/status/1836525948700655871,tweet_id:1836525948700655871
Coinbase,@coinbase,2024-09-18T18:20:23.000Z,True,"They say history doesn’t repeat…

It’s time to break the cycle.
It’s time to update the system.",558,1.1K,5.3K,701K,[],[],[],https://pbs.twimg.com/profile_images/1484586799921909764/A9yYenz3_normal.png,https://x.com/coinbase/status/1836470341063053572,tweet_id:1836470341063053572
Coinbase,@coinbase,2024-09-18T17:45:15.000Z,True,"Rolling into DC on #StandWithCryptoDay.
See you tonight.",95,127,445,122K,['#StandWithCryptoDay'],[],[],https://pbs.twimg.com/profile_images/1484586799921909764/A9yYenz3_normal.png,https://x.com/coinbase/status/1836461499134464299,tweet_id:1836461499134464299
Coinbase,@coinbase,2024-09-17T20:48:54.000Z,True,"It’s #VoterRegistrationDay.

Show your support for crypto this voting season and collect your free NFT by pledging to vote. ↓https://standwithcrypto.org/action/pledgeThis NFT unlocks a bundle of free merch at Coinbase Shop. US only. Limited supply.",79,118,323,78K,['#VoterRegistrationDay'],[],[],https://pbs.twimg.com/profile_images/1484586799921909764/A9yYenz3_normal.png,https://x.com/coinbase/status/1836145327277064567,tweet_id:1836145327277064567
Coinbase,@coinbase,2024-09-17T20:48:55.000Z,True,Check out the America Loves Crypto Tour Merch Bundle at the Coinbase Shop ↓,16,42,90,57K,[],[],[],https://pbs.twimg.com/profile_images/1484586799921909764/A9yYenz3_normal.png,https://x.com/coinbase/status/1836145331714568203,tweet_id:1836145331714568203
Coinbase,@coinbase,2024-09-16T17:32:50.000Z,True,"Hey PA. 
The #AmericaLovesCryptoTour has arrived in its fifth and final swing state. Come and make your voice heard tonight in Philadelphia. RSVP now. ↓",109,118,387,111K,['#AmericaLovesCryptoTour'],[],[],https://pbs.twimg.com/profile_images/1484586799921909764/A9yYenz3_normal.png,https://x.com/coinbase/status/1835733597958852654,tweet_id:1835733597958852654
Coinbase,@coinbase,2024-09-14T14:06:43.000Z,True,"Fire up your ᵗᵛ Super Pass—the digital premiere of Dullsville and the Doodleverse is here.

Featuring original music from , , , and Kyle Richh.

Grab a Premiere Pack here.
→ http://doodles.app/tv/dullsville-and-the-doodleverse…",174,250,749,123K,[],"['@doodles', '@lilyachty', '@LilTunechi', '@Pharrell']",[],https://pbs.twimg.com/profile_images/1484586799921909764/A9yYenz3_normal.png,https://x.com/coinbase/status/1834956951186206975,tweet_id:1834956951186206975
Coinbase,@coinbase,2024-09-13T19:33:03.000Z,True,"BEEP.

The #AmericaLovesCryptoTour has arrived in Wisconsin.

Come and make your voice heard tonight in Milwaukee. RSVP now. ↓",107,141,488,113K,['#AmericaLovesCryptoTour'],[],[],https://pbs.twimg.com/profile_images/1484586799921909764/A9yYenz3_normal.png,https://x.com/coinbase/status/1834676687881097391,tweet_id:1834676687881097391
Coinbase Ventures,@cbventures,2024-09-13T18:16:27.000Z,True,"Builders with big ideas.
Joining forces to push the boundaries of the onchain future.
That's what the second annual Coinbase Ventures Summit was all about.
Revisit the experience from Malibu this past week.",58,95,269,112K,[],[],[],https://pbs.twimg.com/profile_images/1587092099245146116/0asZR9DU_normal.jpg,https://x.com/cbventures/status/1834657410549514622,tweet_id:1834657410549514622
Coinbase,@coinbase,2024-09-13T13:42:34.000Z,True,"ᴏɴᴄʜᴀɪɴ  ᴠɪꜱɪᴏɴ
ᴍɪɴᴛꜱ ᴏꜰ ᴛʜᴇ ᴡᴇᴇᴋ

ICYMI: This week featured the creative works of artists , , and ‘Never 2501.’

Support the creators directly and mint yours.
→ http://onchainvision.art",78,111,364,57K,[],"['@jerbosmans', '@kingxerox5']",['\\U0001f441\\ufe0f'],https://pbs.twimg.com/profile_images/1484586799921909764/A9yYenz3_normal.png,https://x.com/coinbase/status/1834588485270798608,tweet_id:1834588485270798608
Coinbase,@coinbase,2024-09-12T21:50:08.000Z,True,Tomorrow is the fourth stop of the #AmericaLovesCrypto tour as it arrives in Milwaukee. Come and make your voice heard at Red Rock Saloon. RSVP now. ↓,58,108,412,100K,['#AmericaLovesCrypto'],[],[],https://pbs.twimg.com/profile_images/1484586799921909764/A9yYenz3_normal.png,https://x.com/coinbase/status/1834348798526525600,tweet_id:1834348798526525600
Coinbase,@coinbase,2024-09-12T19:14:25.000Z,True,"It’s the second week of the #AmericaLovesCryptoTour and  has arrived at stop three, Motor City.

Come and make your voice heard tonight. RSVP now. ↓",49,106,421,99K,['#AmericaLovesCryptoTour'],['@StandWithCrypto'],[],https://pbs.twimg.com/profile_images/1484586799921909764/A9yYenz3_normal.png,https://x.com/coinbase/status/1834309608396984796,tweet_id:1834309608396984796
Coinbase,@coinbase,2024-09-12T12:32:49.000Z,True,"cbBTC is onchain.

cbBTC is an ERC20 token that is backed 1:1 by Bitcoin (BTC) held by Coinbase.

This means millions of BTC holders can now securely access DeFi apps on  and Ethereum ecosystems—with more chains coming soon.

Here’s what you need to know ↓",580,1.5K,4.3K,1.7M,[],['@base'],[],https://pbs.twimg.com/profile_images/1484586799921909764/A9yYenz3_normal.png,https://x.com/coinbase/status/1834208544247144949,tweet_id:1834208544247144949
Coinbase,@coinbase,2024-09-12T12:32:50.000Z,True,Get your launch NFT ↓,16,51,179,74K,[],[],[],https://pbs.twimg.com/profile_images/1484586799921909764/A9yYenz3_normal.png,https://x.com/coinbase/status/1834208547682287705,tweet_id:1834208547682287705
Coinbase,@coinbase,2024-09-12T12:32:50.000Z,True,"There are many fraudulent actors pretending to be cbBTC. The contract addresses for cbBTC are:
Base: 0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf
Ethereum: 0xcbb7c0000ab88b473b1f5afd9ef808440eed33bf

Learn more ↓https://coinbase.com/blog/coinbase-wrapped-btc-cbbtc-is-now-live…",24,52,230,71K,[],[],[],https://pbs.twimg.com/profile_images/1484586799921909764/A9yYenz3_normal.png,https://x.com/coinbase/status/1834208549175484591,tweet_id:1834208549175484591
Coinbase,@coinbase,2024-09-11T02:52:33.000Z,True,"1 in 5 American adults own crypto.
And yet it hasn’t been mentioned in the Presidential debates as an issue voters care about.

If you love crypto, make sure your voice is heard this November and pledge to vote.
→ http://standwithcrypto.org/action/pledge",166,230,898,93K,[],[],[],https://pbs.twimg.com/profile_images/1484586799921909764/A9yYenz3_normal.png,https://x.com/coinbase/status/1833700125710946485,tweet_id:1833700125710946485
Coinbase,@coinbase,2024-09-09T19:18:29.000Z,True,"Thousands of projects brought the world onchain this summer.

Relive the fun in the sun and mint the highlights.",89,152,674,112K,[],[],[],https://pbs.twimg.com/profile_images/1484586799921909764/A9yYenz3_normal.png,https://x.com/coinbase/status/1833223470735339938,tweet_id:1833223470735339938
Coinbase,@coinbase,2024-09-09T16:16:36.000Z,True,"ᴏɴᴄʜᴀɪɴ  ᴠɪꜱɪᴏɴ

Mint the Onchain Vision tunnel to get your 1 of 1 generative colorway for free.

Every single mint is generated from a smart contract.
No IPFS or images. 100% onchain.

Own a unique piece of the experience itself.
→ http://onchainvision.art/artists/coinbase…",79,153,698,73K,[],[],['\\U0001f441\\ufe0f'],https://pbs.twimg.com/profile_images/1484586799921909764/A9yYenz3_normal.png,https://x.com/coinbase/status/1833177697943429597,tweet_id:1833177697943429597
Coinbase,@coinbase,2024-09-06T17:01:29.000Z,True,The #AmericaLovesCryptoTour will bring the voices of 4 million crypto owners together from 5 key swing states to Washington D.C. on 9.18 to an event at The Black Cat headlined by . RSVP now. ↓,96,148,867,98K,['#AmericaLovesCryptoTour'],['@TheChainsmokers'],[],https://pbs.twimg.com/profile_images/1484586799921909764/A9yYenz3_normal.png,https://x.com/coinbase/status/1832101830706524312,tweet_id:1832101830706524312
Coinbase,@coinbase,2024-09-06T14:59:21.000Z,True,"ᴏɴᴄʜᴀɪɴ  ᴠɪꜱɪᴏɴ
ᴍɪɴᴛꜱ ᴏꜰ ᴛʜᴇ ᴡᴇᴇᴋ

ICYMI: This week featured the creative works of , , and .

Support the creators directly and mint yours.
→ http://onchainvision.art",58,147,808,53K,[],"['@_deepdeepspace', '@amber_vittoria', '@fvckrender']",['\\U0001f441\\ufe0f'],https://pbs.twimg.com/profile_images/1484586799921909764/A9yYenz3_normal.png,https://x.com/coinbase/status/1832071092434767989,tweet_id:1832071092434767989
Coinbase,@coinbase,2024-09-04T22:22:20.000Z,True,The #AmericaLovesCryptoTour begins tonight. We’re going on the road to rally 4 million crypto owners in five swing states over the next two weeks. Make your voice heard. RSVP now. ↓,176,243,1.3K,157K,['#AmericaLovesCryptoTour'],[],[],https://pbs.twimg.com/profile_images/1484586799921909764/A9yYenz3_normal.png,https://x.com/coinbase/status/1831457798984774101,tweet_id:1831457798984774101
Coinbase,@coinbase,2024-09-04T15:59:00.000Z,True,"ᴏɴᴄʜᴀɪɴ  ᴠɪꜱɪᴏɴ
ᴀʀᴛɪꜱᴛ ꜰᴇᴀᴛᴜʀᴇ

Mint 's latest piece onchain, relatably titled LFG WAGMI IDK LOL.
→ http://onchainvision.art/artists/addie-wagenknecht…Proceeds from the mint go directly to the artist. 
Because that’s how it should be.",69,156,1K,55K,[],['@wheresaddie'],['\\U0001f441\\ufe0f'],https://pbs.twimg.com/profile_images/1484586799921909764/A9yYenz3_normal.png,https://x.com/coinbase/status/1831361330387030503,tweet_id:1831361330387030503
Coinbase,@coinbase,2024-08-30T13:58:35.000Z,True,"ᴏɴᴄʜᴀɪɴ  ᴠɪꜱɪᴏɴ
ᴍɪɴᴛꜱ ᴏꜰ ᴛʜᴇ ᴡᴇᴇᴋ

ICYMI: This week featured the innovative works of Jeff Hamilton, , and . Mint for a chance to win a custom jacket, sculpture, or 1 of 6 cube figurines from the artists.

→ http://onchainvision.art",201,276,1.4K,74K,[],"['@sopopomo', '@creatureworld']",['\\U0001f441\\ufe0f'],https://pbs.twimg.com/profile_images/1484586799921909764/A9yYenz3_normal.png,https://x.com/coinbase/status/1829519086499602538,tweet_id:1829519086499602538
Coinbase,@coinbase,2024-08-30T13:58:36.000Z,True,"No purchase necessary. US residents only (excluding FL, HI, NY). 18+. Void where prohibited. Ends 10/31/24. See rules: https://coinbase.com/drops/onchain_vision…",74,55,131,52K,[],[],[],https://pbs.twimg.com/profile_images/1484586799921909764/A9yYenz3_normal.png,https://x.com/coinbase/status/1829519088802238629,tweet_id:1829519088802238629
Coinbase,@coinbase,2024-08-29T18:04:06.000Z,True,"EURC is free to buy and send around the world.

Get started ↓https://coinbase.com/price/euro-coin-2…",121,320,1.7K,102K,[],[],[],https://pbs.twimg.com/profile_images/1484586799921909764/A9yYenz3_normal.png,https://x.com/coinbase/status/1829218482224766999,tweet_id:1829218482224766999
Coinbase,@coinbase,2024-08-29T18:04:06.000Z,True,"Here’s what you can do with EURC:

-Zero fee EUR <--> EURC trades on Coinbase
-Zero fee transfers from Coinbase to -Zero fees to send EURC to anyone anywhere from Coinbase or  on Base",28,52,128,51K,[],"['@base', '@CoinbaseWallet']",[],https://pbs.twimg.com/profile_images/1484586799921909764/A9yYenz3_normal.png,https://x.com/coinbase/status/1829218484930392447,tweet_id:1829218484930392447
Stand With Crypto,@standwithcrypto,2024-08-28T16:42:20.000Z,True,"Yet another attack on the crypto community and the future of innovation in America. 

Make sure you are registered to vote and that your voice is heard this election.https://standwithcrypto.org/action/voter-registration…",46,139,391,177K,[],[],[],https://pbs.twimg.com/profile_images/1770854231118839808/-qoiKo9R_normal.jpg,https://x.com/standwithcrypto/status/1828835519876218899,tweet_id:1828835519876218899
Coinbase,@coinbase,2024-08-28T21:02:56.000Z,True,"The #AmericaLovesCryptoTour is getting loud.

5 swing states. 5 incredible artists. And 4 million crypto owners making their voices heard. Don’t miss out. RSVP now. ↓",77,216,1.4K,116K,['#AmericaLovesCryptoTour'],[],[],https://pbs.twimg.com/profile_images/1484586799921909764/A9yYenz3_normal.png,https://x.com/coinbase/status/1828901103062155549,tweet_id:1828901103062155549
Coinbase,@coinbase,2024-08-28T18:00:15.000Z,True,"Onchain Summer INSPIRE is a soulbound collectible by .

Mint to enjoy benefits like a 6-month free subscription to  and a $100 digital gift card to .

→ https://wallet.coinbase.com/nft/mint/forbesweb3…",80,255,1.3K,64K,[],"['@ForbesWeb3', '@Forbes', '@sleap_io']",['\\U0001f506'],https://pbs.twimg.com/profile_images/1484586799921909764/A9yYenz3_normal.png,https://x.com/coinbase/status/1828855126196662307,tweet_id:1828855126196662307
Coinbase,@coinbase,2024-08-28T16:12:19.000Z,True,"ᴏɴᴄʜᴀɪɴ  ᴠɪꜱɪᴏɴ
ᴀʀᴛɪꜱᴛ ꜰᴇᴀᴛᴜʀᴇ

Mint Felipe Pantone’s 'Optichromie #138' onchain and you could walk away with a physical version, painted on a 59 sq. in. aluminum panel.

→ http://onchainvision.art/artists/felipe-pantone…",59,237,1.4K,59K,[],[],['\\U0001f441\\ufe0f'],https://pbs.twimg.com/profile_images/1484586799921909764/A9yYenz3_normal.png,https://x.com/coinbase/status/1828827964345286901,tweet_id:1828827964345286901
Coinbase,@coinbase,2024-08-28T16:12:19.000Z,True,"No purchase necessary. US residents only (excluding FL, HI, NY). 18+. Void where prohibited. Ends 10/31/24. See rules: https://coinbase.com/drops/onchain_vision…",10,27,89,46K,[],[],[],https://pbs.twimg.com/profile_images/1484586799921909764/A9yYenz3_normal.png,https://x.com/coinbase/status/1828827966341878151,tweet_id:1828827966341878151
Coinbase,@coinbase,2024-08-27T16:09:43.000Z,True,What if the internet was different?http://onchainvision.art,742,875,2.9K,2.7M,[],[],[],https://pbs.twimg.com/profile_images/1484586799921909764/A9yYenz3_normal.png,https://x.com/coinbase/status/1828464921547337853,tweet_id:1828464921547337853
Coinbase,@coinbase,2024-08-27T16:09:43.000Z,True,"Remember those 500,000 little  billboards we bought?
 
Here’s what we used them for: bringing the world of onchain creativity to the masses while they shop for groceries.",37,83,265,108K,[],['@LiquidDeath'],[],https://pbs.twimg.com/profile_images/1484586799921909764/A9yYenz3_normal.png,https://x.com/coinbase/status/1828464922868552190,tweet_id:1828464922868552190
Coinbase,@coinbase,2024-08-19T13:35:56.000Z,True,"Candidates looking to win in November probably shouldn’t ignore these numbers.

Because it was the young voters who decided the last election. And it’s looking like history is going to repeat.

Learn why young crypto voters are a crucial voting bloc ↓http://coinbase.com/blog/why-the-presidential-election-could-be-decided-by-young-crypto-voters…",260,562,2.7K,469K,[],[],[],https://pbs.twimg.com/profile_images/1484586799921909764/A9yYenz3_normal.png,https://x.com/coinbase/status/1825527119897899503,tweet_id:1825527119897899503
Coinbase,@coinbase,2024-08-14T13:16:22.000Z,True,"There are 4 million crypto owners across 5 swing states.
They’re young. They’re diverse. They’re bipartisan. And they can’t be ignored.

The #AmericaLovesCryptoTour starts now.
Follow along -> ",320,520,2.6K,177K,['#AmericaLovesCryptoTour'],['@StandWithCrypto'],[],https://pbs.twimg.com/profile_images/1484586799921909764/A9yYenz3_normal.png,https://x.com/coinbase/status/1823710257270464618,tweet_id:1823710257270464618
Coinbase,@coinbase,2024-08-13T23:27:10.000Z,True,cbBTC.,1K,1.7K,7.7K,2.9M,[],[],[],https://pbs.twimg.com/profile_images/1484586799921909764/A9yYenz3_normal.png,https://x.com/coinbase/status/1823501582006411614,tweet_id:1823501582006411614
Coinbase,@coinbase,2024-08-14T01:17:52.000Z,True,Coming soon.,165,163,1.3K,163K,[],[],[],https://pbs.twimg.com/profile_images/1484586799921909764/A9yYenz3_normal.png,https://x.com/coinbase/status/1823529439663403040,tweet_id:1823529439663403040
Coinbase,@coinbase,2024-08-13T20:11:10.000Z,True,"Aloha, Hawaii. 
From Oahu to Kauai, Coinbase is now available to all residents of the Hawaiian islands to buy, sell, and manage crypto.

Read more ↓  https://coinbase.com/blog/Aloha-Hawaii-Coinbase-is-here…",224,506,2.7K,240K,[],[],[],https://pbs.twimg.com/profile_images/1484586799921909764/A9yYenz3_normal.png,https://x.com/coinbase/status/1823452255372394804,tweet_id:1823452255372394804
Coinbase,@coinbase,2024-08-12T18:27:35.000Z,True,"Onchain Summer Coinbase One makes it easy to get onchain by giving all members $10 in gas on  every month.

With fees as low as cents, that's hundreds of transactions for free. Get a 7-day trial to Coinbase One:

→ https://wallet.coinbase.com/ocs/play?challenge_id=3FHRmihc7Yyv739Nv38kce…",213,502,2.6K,2.6M,[],['@Base'],['\\U0001f506'],https://pbs.twimg.com/profile_images/1484586799921909764/A9yYenz3_normal.png,https://x.com/coinbase/status/1823063798904918353,tweet_id:1823063798904918353
Coinbase,@coinbase,2024-08-08T16:37:38.000Z,True,"Onchain Summer Help bring a billion people onchain—one coffee at a time.

Mint a digital Coffee Days piece to buy someone their first onchain coffee at 1 of 10 participating shops around the world, powered by .https://wallet.coinbase.com/nft/mint/coffeedays…",216,495,2.5K,190K,[],['@slice__so'],['\\U0001f506'],https://pbs.twimg.com/profile_images/1484586799921909764/A9yYenz3_normal.png,https://x.com/coinbase/status/1821586578617270316,tweet_id:1821586578617270316
Coinbase,@coinbase,2024-08-01T20:24:58.000Z,True,"Our Q2 2024 earnings report is now live onchain.

Mint the latest $COIN Earnings NFT to celebrate our progress toward economic freedom.

→ https://wallet.coinbase.com/nft/mint/coin-earningsq22024…",197,636,2.9K,159K,[],[],[],https://pbs.twimg.com/profile_images/1484586799921909764/A9yYenz3_normal.png,https://x.com/coinbase/status/1819107073201971486,tweet_id:1819107073201971486
Coinbase,@coinbase,2024-08-01T20:24:58.000Z,True,Listen to our earnings call live at 5:30 pm ET:,92,122,387,73K,[],[],[],https://pbs.twimg.com/profile_images/1484586799921909764/A9yYenz3_normal.png,https://x.com/coinbase/status/1819107075714318842,tweet_id:1819107075714318842
Coinbase,@coinbase,2024-08-01T17:11:30.000Z,True,Live from BaseCamp Summit: is hosting a livestream featuring some of the industry's best. Come learn about the future of the onchain ecosystem.https://x.com/i/broadcasts/1kvJpbDaYvgKE…,91,417,2.2K,94K,[],['@base'],[],https://pbs.twimg.com/profile_images/1484586799921909764/A9yYenz3_normal.png,https://x.com/coinbase/status/1819058385507004488,tweet_id:1819058385507004488
Coinbase,@coinbase,2024-08-01T16:01:54.000Z,True,"This  artwork is now fully formed.
Mint 's fourth season for free onchain.

Crypto moves fandom forward.
→ http://seasonalerosion.xyzGas fees may apply. Save with a smart wallet on the site.",92,462,2.3K,87K,[],"['@DanielArsham', '@usabasketball']",[],https://pbs.twimg.com/profile_images/1484586799921909764/A9yYenz3_normal.png,https://x.com/coinbase/status/1819040869380407711,tweet_id:1819040869380407711
Coinbase,@coinbase,2024-08-01T14:17:36.000Z,True,"The euro is now onchain.

Get faster, cheaper access to the global economy with EURC on Coinbase, , and .",133,531,2.6K,163K,[],"['@CoinbaseWallet', '@base']",[],https://pbs.twimg.com/profile_images/1484586799921909764/A9yYenz3_normal.png,https://x.com/coinbase/status/1819014623099519119,tweet_id:1819014623099519119
Coinbase,@coinbase,2024-07-30T19:39:34.000Z,True,Getting onchain is now free. Zero fees to transfer assets from Coinbase to Base in seconds. Money moves faster and cheaper onchain.http://coinbase.com/send,472,778,3.6K,263K,[],[],[],https://pbs.twimg.com/profile_images/1484586799921909764/A9yYenz3_normal.png,https://x.com/coinbase/status/1818370874778828935,tweet_id:1818370874778828935
Coinbase,@coinbase,2024-07-30T15:05:56.000Z,True,"Onchain Summer  is launching the Doodlesᵗᵛ Super Pass to give fans first access to:

→ 3 Doodles Records releases by → The digital premiere of ‘Dullsville and the Doodleverse'
→ Exclusive onchain album artworkhttps://wallet.coinbase.com/ocs/play?challenge_id=ocsChallenge_f2fdacb8-644a-46ff-9837-e8257a3a4877…",127,497,2.3K,99K,[],"['@doodles', '@Pharrell']",['\\U0001f506'],https://pbs.twimg.com/profile_images/1484586799921909764/A9yYenz3_normal.png,https://x.com/coinbase/status/1818302012049531182,tweet_id:1818302012049531182
Coinbase,@coinbase,2024-07-30T12:48:19.000Z,True,"Nine years ago, the ethereum genesis block was mined, giving us the world's first ETH tokens.

Today, ethereum is the anchor of an entire onchain ecosystem, helping to pave the way forward for decentralized finance.

First, slowly—then, all at once.
Happy anniversary, .",245,566,3.2K,164K,[],['@ethereum'],[],https://pbs.twimg.com/profile_images/1484586799921909764/A9yYenz3_normal.png,https://x.com/coinbase/status/1818267378465091987,tweet_id:1818267378465091987
Coinbase,@coinbase,2024-07-29T21:31:41.000Z,True,"Simply buy and hold USDC to start earning. Zero Coinbase fees on USD <-> USDC trades and no lock ups.

Earn more → http://coinbase.com/usdc",121,371,1.8K,111K,[],[],[],https://pbs.twimg.com/profile_images/1484586799921909764/A9yYenz3_normal.png,https://x.com/coinbase/status/1818036699185992072,tweet_id:1818036699185992072
Coinbase,@coinbase,2024-07-29T16:01:10.000Z,True,"Our Q2 2024 earnings call is set.
Join us Thursday, August 1st, at 5:30 pm ET.

If you're a $COIN shareholder, we want to hear from you. Submit and upvote your questions for Coinbase leadership ahead of the call.

→ https://app.saytechnologies.com/coinbase-2024-q2…",90,287,1.6K,73K,[],[],[],https://pbs.twimg.com/profile_images/1484586799921909764/A9yYenz3_normal.png,https://x.com/coinbase/status/1817953523721736563,tweet_id:1817953523721736563
Coinbase,@coinbase,2024-07-29T16:01:11.000Z,True,Listen in on August 1st. Our earnings call will be streamed live here:,28,77,311,49K,[],[],[],https://pbs.twimg.com/profile_images/1484586799921909764/A9yYenz3_normal.png,https://x.com/coinbase/status/1817953526745538669,tweet_id:1817953526745538669
Coinbase,@coinbase,2024-07-26T20:12:38.000Z,True,The bull market continued in Q2. See the thread for some $BTC bull market facts from our Q3 Guide to Crypto Markets →,149,290,1.5K,96K,[],[],[],https://pbs.twimg.com/profile_images/1484586799921909764/A9yYenz3_normal.png,https://x.com/coinbase/status/1816929644970672442,tweet_id:1816929644970672442
Coinbase,@coinbase,2024-07-30T15:05:56.000Z,True,"Onchain Summer  is launching the Doodlesᵗᵛ Super Pass to give fans first access to:

→ 3 Doodles Records releases by → The digital premiere of ‘Dullsville and the Doodleverse'
→ Exclusive onchain album artworkhttps://wallet.coinbase.com/ocs/play?challenge_id=ocsChallenge_f2fdacb8-644a-46ff-9837-e8257a3a4877…",127,497,2.3K,99K,[],"['@doodles', '@Pharrell']",['\\U0001f506'],https://pbs.twimg.com/profile_images/1484586799921909764/A9yYenz3_normal.png,https://x.com/coinbase/status/1818302012049531182,tweet_id:1818302012049531182
Coinbase,@coinbase,2024-08-01T16:01:54.000Z,True,"This  artwork is now fully formed.
Mint 's fourth season for free onchain.

Crypto moves fandom forward.
→ http://seasonalerosion.xyzGas fees may apply. Save with a smart wallet on the site.",92,462,2.3K,87K,[],"['@DanielArsham', '@usabasketball']",[],https://pbs.twimg.com/profile_images/1484586799921909764/A9yYenz3_normal.png,https://x.com/coinbase/status/1819040869380407711,tweet_id:1819040869380407711
Coinbase,@coinbase,2024-08-01T14:17:36.000Z,True,"The euro is now onchain.

Get faster, cheaper access to the global economy with EURC on Coinbase, , and .",133,531,2.6K,163K,[],"['@CoinbaseWallet', '@base']",[],https://pbs.twimg.com/profile_images/1484586799921909764/A9yYenz3_normal.png,https://x.com/coinbase/status/1819014623099519119,tweet_id:1819014623099519119
